,x,y,target
0,-19.816354751586914,-39.049293518066406,1.0
1,19.696313858032227,-3.2176403999328613,-1.0
2,-16.73415756225586,-17.89033317565918,-1.0
3,5.5468292236328125,-13.654441833496094,-1.0
4,-50.88695526123047,-6.579526424407959,-1.0
5,7.0400710105896,21.24696159362793,-1.0
6,44.088157653808594,35.01384735107422,1.0
7,5.354171276092529,38.93843460083008,1.0
8,-30.948646545410156,-12.769166946411133,-1.0
9,2.6656384468078613,17.838151931762695,-1.0
10,-14.46615219116211,21.326065063476562,1.0
11,9.181180953979492,33.10005187988281,-1.0
12,-16.604860305786133,-3.0474305152893066,-1.0
13,-34.19558334350586,-5.398972034454346,-1.0
14,-34.2152099609375,-11.780210494995117,-1.0
15,-21.036605834960938,10.595791816711426,1.0
16,5.6490302085876465,23.0078067779541,-1.0
17,4.087066650390625,24.153661727905273,1.0
18,-10.481172561645508,-24.353862762451172,1.0
19,-15.373838424682617,-20.751760482788086,1.0
20,36.503021240234375,14.51870346069336,1.0
21,-10.485153198242188,49.42045974731445,1.0
22,12.752114295959473,-39.10220718383789,1.0
23,17.603199005126953,2.2302379608154297,1.0
24,4.189174652099609,-40.139522552490234,-1.0
25,-1.4132449626922607,-11.402959823608398,-1.0
26,-6.309284210205078,42.53227615356445,1.0
27,-22.972232818603516,20.126785278320312,1.0
28,-46.51410675048828,17.0383358001709,1.0
29,19.19477653503418,13.994222640991211,1.0
30,8.588827133178711,51.651588439941406,1.0
31,12.420957565307617,17.23195457458496,1.0
32,-2.21515154838562,-19.77105140686035,-1.0
33,-29.898874282836914,-3.447392702102661,1.0
34,-4.573503494262695,7.891812324523926,1.0
35,18.7668514251709,-7.266413688659668,1.0
36,8.950286865234375,24.46255111694336,1.0
37,-41.849609375,24.379629135131836,1.0
38,-29.109718322753906,-56.55181884765625,1.0
39,-19.52303123474121,24.23206901550293,1.0
40,34.004703521728516,27.255102157592773,1.0
41,21.240373611450195,17.238265991210938,-1.0
42,16.215707778930664,-25.330671310424805,-1.0
43,30.1285457611084,38.49224090576172,-1.0
44,-57.00572967529297,12.042344093322754,1.0
45,-11.39852523803711,50.35029220581055,1.0
46,-21.325275421142578,0.03102482669055462,1.0
47,13.397289276123047,22.589345932006836,-1.0
48,23.39851188659668,-17.397693634033203,1.0
49,12.307581901550293,-7.670755863189697,-1.0
50,1.1327120065689087,-54.477542877197266,1.0
51,19.457109451293945,-16.650251388549805,-1.0
52,24.049192428588867,38.16367721557617,-1.0
53,7.1836676597595215,15.461583137512207,-1.0
54,-6.039453029632568,-37.73732376098633,-1.0
55,6.484520435333252,4.564736843109131,1.0
56,-1.800646424293518,-39.74654006958008,-1.0
57,-7.631049633026123,27.52614402770996,1.0
58,11.601140975952148,-33.7624397277832,1.0
59,30.76758575439453,16.78229331970215,-1.0
60,23.88094711303711,-40.84759521484375,-1.0
61,21.30582046508789,17.517759323120117,-1.0
62,-8.09401798248291,-23.23196029663086,-1.0
63,-33.617496490478516,-19.7269229888916,-1.0
64,-15.575183868408203,-0.27110570669174194,1.0
65,-15.463027954101562,-13.003907203674316,-1.0
66,-25.012496948242188,6.939112663269043,-1.0
67,37.91316223144531,10.152603149414062,-1.0
68,41.587860107421875,-32.61185836791992,1.0
69,-18.175107955932617,-25.0594482421875,1.0
70,-18.601951599121094,10.794065475463867,-1.0
71,6.53862190246582,31.77146339416504,1.0
72,5.421727180480957,-6.305716514587402,-1.0
73,-1.7569868564605713,2.424285650253296,1.0
74,34.14560317993164,19.480106353759766,-1.0
75,10.991806030273438,-19.56087875366211,-1.0
76,-34.64904022216797,-44.71506118774414,1.0
77,26.36039161682129,30.009014129638672,-1.0
78,24.752714157104492,9.310364723205566,1.0
79,46.92904281616211,-18.55370330810547,-1.0
80,-10.96795654296875,67.25530242919922,-1.0
81,33.116172790527344,24.090898513793945,1.0
82,24.545490264892578,-14.8117036819458,-1.0
83,-41.80490493774414,-15.396344184875488,1.0
84,9.59504222869873,-51.340126037597656,1.0
85,3.851743698120117,22.097631454467773,1.0
86,1.0158385038375854,-50.050987243652344,1.0
87,-16.987346649169922,-9.189550399780273,-1.0
88,11.250648498535156,40.326133728027344,-1.0
89,33.24212646484375,-1.7348055839538574,-1.0
90,36.82366943359375,-32.8221435546875,-1.0
91,-32.981998443603516,7.7011566162109375,-1.0
92,-6.907352924346924,-23.91036033630371,-1.0
93,-23.111059188842773,-3.4601950645446777,1.0
94,22.759319305419922,5.478919982910156,-1.0
95,48.19703674316406,-19.2466983795166,-1.0
96,-20.864578247070312,-48.651554107666016,-1.0
97,-12.867624282836914,0.48290055990219116,1.0
98,14.403874397277832,-22.034114837646484,-1.0
99,14.959747314453125,-17.494701385498047,-1.0
100,42.199432373046875,6.97479248046875,1.0
101,8.770414352416992,24.957748413085938,-1.0
102,-43.059417724609375,-20.02475357055664,-1.0
103,-54.36149597167969,-15.420723915100098,1.0
104,-10.490042686462402,-10.056410789489746,1.0
105,-1.0565650463104248,-15.752654075622559,1.0
106,28.934049606323242,-10.494871139526367,1.0
107,11.213362693786621,60.26626205444336,-1.0
108,-29.448314666748047,-14.334245681762695,1.0
109,-17.870201110839844,4.334307670593262,1.0
110,17.263452529907227,0.5436261892318726,-1.0
111,29.137964248657227,-32.53310012817383,-1.0
112,-32.95353698730469,-2.6323790550231934,1.0
113,69.80452728271484,-35.96666717529297,1.0
114,32.916221618652344,1.1771875619888306,1.0
115,0.8872822523117065,-0.0643523707985878,1.0
116,35.53694534301758,22.413185119628906,-1.0
117,26.079509735107422,-29.885168075561523,-1.0
118,30.958087921142578,12.023693084716797,1.0
119,3.0983877182006836,17.771345138549805,-1.0
120,-15.40658950805664,-11.572371482849121,-1.0
121,56.69499206542969,12.635241508483887,1.0
122,-40.57865905761719,33.69340133666992,-1.0
123,-36.451377868652344,10.386364936828613,1.0
124,8.00755786895752,-10.778566360473633,1.0
125,-9.32109260559082,-38.29620361328125,-1.0
126,-0.01699722744524479,9.70833683013916,-1.0
127,-42.1185188293457,14.859017372131348,1.0
128,7.712691783905029,-28.27113914489746,1.0
