,x,y,target
0,28.814231872558594,-3.4625627994537354,0.0
1,25.971399307250977,11.172826766967773,0.0
2,26.294063568115234,1.6902954578399658,0.0
3,31.406259536743164,-5.19188928604126,0.0
4,27.141016006469727,8.762802124023438,0.0
5,26.479297637939453,4.360226631164551,0.0
6,31.54628562927246,-2.5183212757110596,0.0
7,27.05188751220703,13.629349708557129,0.0
8,29.146621704101562,2.763057231903076,0.0
9,37.56228256225586,2.190246820449829,0.0
10,34.94308090209961,10.043008804321289,0.0
11,35.642147064208984,6.522658824920654,0.0
12,36.36864471435547,-2.8994603157043457,0.0
13,30.08814811706543,9.429697036743164,0.0
14,32.46007537841797,6.4908952713012695,0.0
15,35.35471725463867,-0.42334750294685364,0.0
16,29.974899291992188,12.942122459411621,0.0
17,33.946754455566406,4.125680923461914,0.0
18,25.86094856262207,-4.528439044952393,0.0
19,19.9366512298584,10.781888961791992,0.0
20,23.201353073120117,0.6722208261489868,0.0
21,28.49711036682129,-7.143333911895752,0.0
22,21.078227996826172,7.807133674621582,0.0
23,23.20912742614746,3.6440954208374023,0.0
24,25.814834594726562,-7.454477787017822,0.0
25,21.02306365966797,14.055676460266113,0.0
26,20.352691650390625,1.0978295803070068,0.0
27,28.64719009399414,-3.0689291954040527,0.0
28,25.544057846069336,11.127612113952637,0.0
29,26.495983123779297,1.3336690664291382,0.0
30,31.771589279174805,-5.377623081207275,0.0
31,26.767261505126953,8.563948631286621,0.0
32,26.848106384277344,4.540504455566406,0.0
33,31.446609497070312,-2.117457866668701,0.0
34,26.667757034301758,13.814104080200195,0.0
35,29.36493682861328,2.445521354675293,0.0
36,37.63306427001953,1.7813624143600464,0.0
37,34.651817321777344,10.359935760498047,0.0
38,35.96888732910156,6.27012300491333,0.0
39,36.06205749511719,-3.205322504043579,0.0
40,30.49113655090332,9.491999626159668,0.0
41,32.06865692138672,6.342103481292725,0.0
42,34.986183166503906,-0.245718851685524,0.0
43,30.388256072998047,12.872584342956543,0.0
44,33.624725341796875,3.867485761642456,0.0
45,25.47206687927246,-4.354289531707764,0.0
46,20.377595901489258,10.820174217224121,0.0
47,23.113162994384766,0.27257391810417175,0.0
48,28.714496612548828,-7.495629787445068,0.0
49,21.518590927124023,7.873745918273926,0.0
50,22.878278732299805,3.8675429821014404,0.0
51,25.405296325683594,-7.412935256958008,0.0
52,21.462270736694336,14.037140846252441,0.0
53,20.243261337280273,1.495043158531189,0.0
54,28.405881881713867,-2.535449981689453,0.0
55,24.963605880737305,11.068825721740723,0.0
56,26.74224281311035,0.8160380721092224,0.0
57,32.270233154296875,-5.683475494384766,0.0
58,26.237262725830078,8.311509132385254,0.0
59,27.352563858032227,4.813507080078125,0.0
60,31.31052589416504,-1.553587555885315,0.0
61,26.142353057861328,14.095468521118164,0.0
62,29.693008422851562,1.9875913858413696,0.0
63,37.810150146484375,1.2265466451644897,0.0
64,34.300872802734375,10.833595275878906,0.0
65,36.46562194824219,5.9656267166137695,0.0
66,35.69939041137695,-3.6698904037475586,0.0
67,31.053834915161133,9.607695579528809,0.0
68,31.520418167114258,6.136866092681885,0.0
69,34.481712341308594,0.0049677747301757336,0.0
70,30.97467041015625,12.818536758422852,0.0
71,33.17664337158203,3.503009557723999,0.0
72,24.91404914855957,-4.15679931640625,0.0
73,20.971324920654297,10.88203239440918,0.0
74,22.979961395263672,-0.2943936586380005,0.0
75,29.024038314819336,-7.995804309844971,0.0
76,22.10157585144043,7.966784477233887,0.0
77,22.39344596862793,4.179473876953125,0.0
78,24.816612243652344,-7.382118225097656,0.0
79,22.05278205871582,14.063568115234375,0.0
80,19.992156982421875,2.0234954357147217,0.0
81,28.238178253173828,-2.1604056358337402,0.0
82,24.55022621154785,11.033977508544922,0.0
83,26.90090560913086,0.43390360474586487,0.0
84,32.62349319458008,-5.939678192138672,0.0
85,25.849973678588867,8.137669563293457,0.0
86,27.70902442932129,5.026503086090088,0.0
87,31.21632957458496,-1.14885413646698,0.0
88,25.771419525146484,14.324455261230469,0.0
89,29.936370849609375,1.6616781949996948,0.0
90,37.98655319213867,0.8375232815742493,0.0
91,34.08842849731445,11.198829650878906,0.0
92,36.854000091552734,5.776724815368652,0.0
93,35.48418426513672,-4.043868541717529,0.0
94,31.451753616333008,9.70893383026123,0.0
95,31.12786102294922,5.993342876434326,0.0
96,34.11881637573242,0.17753982543945312,0.0
97,31.404165267944336,12.812137603759766,0.0
98,32.86832809448242,3.230633497238159,0.0
99,24.500194549560547,-4.043247222900391,0.0
100,21.395076751708984,10.930903434753418,0.0
101,22.86931800842285,-0.7096191048622131,0.0
102,29.24767303466797,-8.364608764648438,0.0
103,22.511058807373047,8.035099029541016,0.0
104,22.02858543395996,4.3944292068481445,0.0
105,24.385766983032227,-7.374810695648193,0.0
106,22.461124420166016,14.134109497070312,0.0
107,19.777992248535156,2.3932700157165527,0.0
108,-33.871341705322266,-44.831077575683594,0.0
109,-45.715553283691406,-31.874794006347656,0.0
110,-42.98854064941406,-39.362770080566406,0.0
111,-31.815383911132812,-40.84303665161133,0.0
112,-40.63201904296875,-32.4057731628418,0.0
113,-40.08434295654297,-35.1050910949707,0.0
114,-26.238222122192383,-33.12012481689453,0.0
115,-30.175395965576172,-26.672054290771484,0.0
116,-28.02750587463379,-29.402467727661133,0.0
117,-28.64480209350586,-44.49031066894531,0.0
118,-44.86431884765625,-28.113353729248047,0.0
119,-42.69395446777344,-23.567960739135742,0.0
120,-27.107187271118164,-41.377227783203125,0.0
121,-38.43021011352539,-28.07326316833496,0.0
122,-38.92831039428711,-23.486083984375,0.0
123,-25.30828094482422,-37.7497444152832,0.0
124,-35.24065399169922,-26.53628921508789,0.0
125,-35.82468795776367,-22.834444046020508,0.0
126,-36.521759033203125,-42.74018096923828,0.0
127,-45.56100845336914,-35.07024383544922,0.0
128,-39.99053955078125,-40.84920120239258,0.0
129,-32.92417526245117,-37.52432632446289,0.0
130,-37.08943176269531,-31.152156829833984,0.0
131,-35.63547897338867,-34.94712829589844,0.0
132,-30.648117065429688,-35.47212219238281,0.0
133,-34.388084411621094,-30.061878204345703,0.0
134,-32.66252899169922,-33.018985748291016,0.0
135,-33.61040496826172,-44.48560333251953,0.0
136,-45.2674560546875,-31.871883392333984,0.0
137,-42.7204704284668,-39.007137298583984,0.0
138,-31.535749435424805,-40.54509353637695,0.0
139,-40.605472564697266,-32.003604888916016,0.0
140,-39.79185104370117,-35.3897819519043,0.0
141,-26.519742965698242,-33.44891357421875,0.0
142,-30.50836944580078,-26.952463150024414,0.0
143,-28.373336791992188,-29.673601150512695,0.0
144,-29.071897506713867,-44.423770904541016,0.0
145,-44.420814514160156,-28.1358642578125,0.0
146,-42.694190979003906,-24.00626564025879,0.0
147,-27.451732635498047,-41.1014404296875,0.0
148,-38.85124588012695,-28.080339431762695,0.0
149,-39.00404739379883,-23.913619995117188,0.0
150,-25.719396591186523,-37.61311721801758,0.0
151,-34.835731506347656,-26.404977798461914,0.0
152,-35.408477783203125,-22.940916061401367,0.0
153,-36.28131103515625,-42.36192321777344,0.0
154,-45.117774963378906,-35.01075744628906,0.0
155,-39.747920989990234,-40.468955993652344,0.0
156,-33.21274185180664,-37.81865310668945,0.0
157,-37.202816009521484,-31.538772583007812,0.0
158,-35.918949127197266,-35.25992965698242,0.0
159,-30.23665428161621,-35.47977828979492,0.0
160,-34.00673294067383,-29.918203353881836,0.0
161,-32.31642532348633,-32.76868438720703,0.0
162,-33.25757598876953,-44.01506805419922,0.0
163,-44.668209075927734,-31.86777114868164,0.0
164,-42.364036560058594,-38.5279655456543,0.0
165,-31.139204025268555,-40.137298583984375,0.0
166,-40.61738967895508,-31.440279006958008,0.0
167,-39.429325103759766,-35.82582473754883,0.0
168,-26.865779876708984,-33.91533279418945,0.0
169,-30.954803466796875,-27.326416015625,0.0
170,-28.833984375,-30.041730880737305,0.0
171,-29.659637451171875,-44.37373733520508,0.0
172,-43.823631286621094,-28.144155502319336,0.0
173,-42.7103271484375,-24.597135543823242,0.0
174,-27.893131256103516,-40.70933532714844,0.0
175,-39.43263626098633,-28.063064575195312,0.0
176,-39.134639739990234,-24.485553741455078,0.0
177,-26.27903938293457,-37.42196273803711,0.0
178,-34.28080749511719,-26.20281410217285,0.0
179,-34.81644821166992,-23.02128791809082,0.0
180,-35.96119689941406,-41.85550308227539,0.0
181,-44.522029876708984,-34.92713928222656,0.0
182,-39.41866683959961,-39.96431350708008,0.0
183,-33.63030242919922,-38.222251892089844,0.0
184,-37.37570571899414,-32.07495880126953,0.0
185,-36.28120422363281,-35.72026062011719,0.0
186,-29.66733741760254,-35.52684783935547,0.0
187,-33.474647521972656,-29.698856353759766,0.0
188,-31.828916549682617,-32.43155288696289,0.0
189,-32.98735809326172,-43.70542907714844,0.0
190,-44.245460510253906,-31.861387252807617,0.0
191,-42.1137809753418,-38.18800735473633,0.0
192,-30.84508514404297,-39.84957504272461,0.0
193,-40.67045211791992,-31.04012680053711,0.0
194,-39.18867492675781,-36.1533088684082,0.0
195,-27.081266403198242,-34.26108169555664,0.0
196,-31.257944107055664,-27.58763885498047,0.0
197,-29.1475830078125,-30.310678482055664,0.0
198,-30.071277618408203,-44.373531341552734,0.0
199,-43.40887451171875,-28.14470672607422,0.0
200,-42.73097610473633,-25.010616302490234,0.0
201,-28.185171127319336,-40.418296813964844,0.0
202,-39.8577766418457,-28.043437957763672,0.0
203,-39.24614715576172,-24.87236213684082,0.0
204,-26.663936614990234,-37.29908752441406,0.0
