0,0.017255769785927133
1,0.01637688342459704
2,0.015207795076345388
3,0.010768965335469463
4,0.010503957540178556
5,0.010004479764598093
6,0.009527738723686912
7,0.009291253479048616
8,0.008778520906816533
9,0.00775453240403755
10,0.007576405899340237
11,0.0075151726426539115
12,0.007186879925414289
13,0.006681800394562996
14,0.006465356949429107
15,0.00588407608531601
16,0.005726661562590154
17,0.0056192889451309935
18,0.00525419712064886
19,0.002996605028980264
20,0.002889515730834942
21,0.002874967679669339
22,0.0028324806745048618
23,0.00282322399618132
24,0.002718542042592396
25,0.0027078765864876914
26,0.0026443910971985698
27,0.00263710094027567
28,0.0026190696109734753
29,0.002604899371303835
30,0.002586196889574491
31,0.002578584356614797
32,0.0025659618171425254
33,0.002548664583618942
34,0.0025437686885526833
35,0.0025430369740401843
36,0.002535188452947793
37,0.0025118419565661795
38,0.002509313611477164
39,0.002485307738808281
40,0.0024707109533933704
41,0.0024589661156705174
42,0.002449363579024533
43,0.002427004738208546
44,0.002425428412678303
45,0.0024146306043211245
46,0.00241449779392436
47,0.0024129139918683297
48,0.00240786502993055
49,0.0023950795403267105
50,0.0023839692985620333
51,0.0023753298469736763
52,0.0023744953316538133
53,0.002353828885201257
54,0.002347313555537596
55,0.00234469627259229
56,0.0023429159472480744
57,0.0023401738402221038
58,0.002333536695244786
59,0.0023324345685705843
60,0.0023289171878235443
61,0.002326286342287118
62,0.002324586905495918
63,0.002317823095724583
64,0.0023172815521184612
65,0.0023083102314340256
66,0.0022861353990054874
67,0.002283804274804423
68,0.0022808808997283724
69,0.0022759979516431437
70,0.0022751050101422364
71,0.0022676498325908973
72,0.0022657506206681236
73,0.0022621236864419345
74,0.0022605965392684573
75,0.0022508480739471576
76,0.0022449323471091546
77,0.0022435833478196884
78,0.0022338781763885486
79,0.002219908977371176
80,0.0022076186269543567
81,0.0022024050720779926
82,0.0021982042335411127
83,0.002196024087782889
84,0.0021931891807027482
85,0.0021927290102810503
86,0.0021869157193084338
87,0.002180562702584127
88,0.0021790788310373952
89,0.0021783983297770813
90,0.002175552622393108
91,0.002173495159788231
92,0.00217247267031806
93,0.00217158679725936
94,0.002164329839036082
95,0.0021530055750937087
96,0.0021495569838012453
97,0.002148088513569879
98,0.0021480388558589294
99,0.002147603414477096
100,0.0021364694856160116
101,0.002130493602626769
102,0.002129068557830651
103,0.002126394259866914
104,0.00212514698512845
105,0.0021187176500717837
106,0.002116121761350277
107,0.002112599103387074
108,0.002109146059205062
109,0.002109013204836357
110,0.002107061447959431
111,0.0021068504473697692
112,0.002104789369194685
113,0.002104023524709727
114,0.0021021302542102212
115,0.0020864062897584254
116,0.002074495279849982
117,0.002072766468433454
118,0.0020726651554030073
119,0.0020719495959227795
120,0.0020695335989446492
121,0.0020530609926260436
122,0.0020509948727053156
123,0.002049030755568201
124,0.002048767543115876
125,0.0020482055532809336
126,0.0020443012621141764
127,0.0020374101964155803
128,0.0020346543969790207
129,0.0020308145776089465
130,0.002029329643982509
131,0.002028644440403621
132,0.0020266680519668533
133,0.0020167081762903403
134,0.0020096601076565945
135,0.0020095273373229496
136,0.002006507149642657
137,0.0020061991348719515
138,0.002005257356519031
139,0.0020003051473611424
140,0.0019939475249279126
141,0.0019904136660582276
142,0.001988233949060077
143,0.0019861971711137992
144,0.001985378804562764
145,0.0019741743145405967
146,0.0019722484477060786
147,0.0019649910828833956
148,0.001964466444181336
149,0.001961280978529095
150,0.0019544416955800076
151,0.0019510665342931575
152,0.0019492776181795637
153,0.0019450225029509684
154,0.0019430970160573507
