,x,y,target
0,31.634254455566406,46.526588439941406,0.0
1,26.14816665649414,46.76301574707031,0.0
2,6.177395820617676,42.28411102294922,0.0
3,40.85773849487305,54.84135818481445,0.0
4,46.10664749145508,55.79853057861328,0.0
5,11.230409622192383,41.40829849243164,0.0
6,42.04558181762695,46.07612609863281,0.0
7,47.44596481323242,47.76484298706055,0.0
8,17.43282127380371,43.37986373901367,0.0
9,30.018444061279297,45.49716567993164,0.0
10,27.701257705688477,45.563690185546875,0.0
11,5.600682258605957,40.20875930786133,0.0
12,41.445106506347656,52.67332077026367,0.0
13,46.864192962646484,53.638450622558594,0.0
14,11.066828727722168,39.443702697753906,0.0
15,42.112510681152344,48.27544021606445,0.0
16,47.080284118652344,49.84612274169922,0.0
17,15.779072761535645,41.98078918457031,0.0
18,30.702903747558594,49.917335510253906,0.0
19,28.21734619140625,49.24558639526367,0.0
20,2.931051015853882,42.79203796386719,0.0
21,35.16081237792969,52.00617980957031,0.0
22,37.379337310791016,53.146095275878906,0.0
23,10.922718048095703,43.994205474853516,0.0
24,37.562171936035156,47.44551086425781,0.0
25,38.510860443115234,49.5013427734375,0.0
26,15.861673355102539,45.49739456176758,0.0
27,31.950830459594727,46.181488037109375,0.0
28,26.0114688873291,46.309051513671875,0.0
29,6.59656286239624,42.077301025390625,0.0
30,41.301639556884766,54.85950469970703,0.0
31,45.68229675292969,55.5950813293457,0.0
32,11.703375816345215,41.300838470458984,0.0
33,42.49991989135742,46.05128860473633,0.0
34,46.988861083984375,47.579246520996094,0.0
35,17.542266845703125,42.959964752197266,0.0
36,30.23253059387207,45.03733444213867,0.0
37,27.620229721069336,45.04202651977539,0.0
38,6.031937599182129,40.04554748535156,0.0
39,41.895957946777344,52.67264938354492,0.0
40,46.39915084838867,53.435611724853516,0.0
41,11.539582252502441,39.3311767578125,0.0
42,42.53724670410156,48.317237854003906,0.0
43,46.58063888549805,49.757747650146484,0.0
44,15.945504188537598,41.573665618896484,0.0
45,31.032615661621094,49.548805236816406,0.0
46,28.35420799255371,48.81224822998047,0.0
47,3.2243220806121826,42.43899917602539,0.0
48,35.41951370239258,51.64717102050781,0.0
49,37.72547149658203,52.862125396728516,0.0
50,11.341504096984863,43.87919235229492,0.0
51,37.9755973815918,47.20710754394531,0.0
52,38.947044372558594,49.375999450683594,0.0
53,15.647618293762207,45.12599563598633,0.0
54,32.389862060546875,45.60092544555664,0.0
55,25.753814697265625,45.62135314941406,0.0
56,7.236860275268555,41.76951599121094,0.0
57,41.99592971801758,54.91880416870117,0.0
58,45.04685592651367,55.295108795166016,0.0
59,12.411474227905273,41.123382568359375,0.0
60,43.20884704589844,46.008121490478516,0.0
61,46.336570739746094,47.303550720214844,0.0
62,17.809473037719727,42.3126220703125,0.0
63,30.572412490844727,44.397525787353516,0.0
64,27.479299545288086,44.33988952636719,0.0
65,6.690352916717529,39.798152923583984,0.0
66,42.5754508972168,52.7086296081543,0.0
67,45.726863861083984,53.1807975769043,0.0
68,12.258885383605957,39.18913650512695,0.0
69,43.19139862060547,48.33414077758789,0.0
70,45.89109802246094,49.60112380981445,0.0
71,16.250646591186523,40.947200775146484,0.0
72,31.529104232788086,49.08820724487305,0.0
73,28.586772918701172,48.213401794433594,0.0
74,3.571077346801758,41.8913459777832,0.0
75,35.8015022277832,51.0909423828125,0.0
