,x,y,target
0,-62.7495002746582,11.602481842041016,0.0
1,14.501967430114746,-31.192277908325195,0.0
2,14.81333065032959,-64.34820556640625,0.0
3,-42.93123245239258,-3.346304416656494,0.0
4,-21.550521850585938,46.12451934814453,0.0
5,-39.374176025390625,-22.406959533691406,0.0
6,29.702646255493164,37.66358947753906,0.0
7,-22.048490524291992,10.002742767333984,0.0
8,18.194751739501953,53.83126449584961,0.0
9,-42.85909652709961,24.077077865600586,0.0
10,-20.616437911987305,-9.689441680908203,0.0
11,-18.54230308532715,-58.307979583740234,0.0
12,50.392093658447266,-4.608932018280029,0.0
13,-0.7827330827713013,40.0268440246582,0.0
14,50.227413177490234,13.769561767578125,0.0
15,-0.9711174964904785,-42.8381462097168,0.0
16,-8.42180061340332,-0.7409893274307251,0.0
17,-23.17373275756836,-39.52135467529297,0.0
18,26.827213287353516,-13.31768798828125,0.0
19,10.654962539672852,-15.301520347595215,0.0
20,36.7769889831543,-30.221546173095703,0.0
21,15.532322883605957,2.25523042678833,0.0
22,-1.3865993022918701,19.580034255981445,0.0
23,31.129234313964844,11.982693672180176,0.0
24,-5.516929626464844,-26.210859298706055,0.0
25,-15.858333587646484,26.70168685913086,0.0
26,14.428391456604004,27.331666946411133,0.0
27,-62.7495002746582,11.602481842041016,0.0
28,14.501967430114746,-31.192277908325195,0.0
29,14.813334465026855,-64.34825134277344,0.0
30,-42.93123245239258,-3.346304416656494,0.0
31,-21.550521850585938,46.12451934814453,0.0
32,-39.374176025390625,-22.406959533691406,0.0
33,29.702646255493164,37.66358947753906,0.0
34,-22.048490524291992,10.002742767333984,0.0
35,18.194717407226562,53.831260681152344,0.0
36,-42.85909652709961,24.077077865600586,0.0
37,-20.616437911987305,-9.689441680908203,0.0
38,-18.54230308532715,-58.307979583740234,0.0
39,50.392093658447266,-4.608932018280029,0.0
40,-0.7827330827713013,40.0268440246582,0.0
41,50.227413177490234,13.769561767578125,0.0
42,-0.971117377281189,-42.8381462097168,0.0
43,-8.42180061340332,-0.7409893274307251,0.0
44,-23.173728942871094,-39.52137756347656,0.0
45,26.827213287353516,-13.31768798828125,0.0
46,10.654963493347168,-15.301520347595215,0.0
47,36.7769889831543,-30.221542358398438,0.0
48,15.532322883605957,2.25523042678833,0.0
49,-1.3865993022918701,19.580034255981445,0.0
50,31.129234313964844,11.982693672180176,0.0
51,-5.516929626464844,-26.210859298706055,0.0
52,-15.858333587646484,26.70168685913086,0.0
53,14.428391456604004,27.331666946411133,0.0
54,-62.7495002746582,11.602481842041016,0.0
55,14.501968383789062,-31.192279815673828,0.0
56,14.813329696655273,-64.34817504882812,0.0
57,-42.93123245239258,-3.346304416656494,0.0
58,-21.550521850585938,46.12451934814453,0.0
59,-39.374176025390625,-22.406959533691406,0.0
60,29.702646255493164,37.66358947753906,0.0
61,-22.048490524291992,10.002742767333984,0.0
62,18.194717407226562,53.831260681152344,0.0
63,-42.85909652709961,24.077077865600586,0.0
64,-20.616437911987305,-9.689441680908203,0.0
65,-18.54230308532715,-58.307979583740234,0.0
66,50.392093658447266,-4.608932018280029,0.0
67,-0.7827330231666565,40.0268440246582,0.0
68,50.227413177490234,13.769561767578125,0.0
69,-0.971117377281189,-42.8381462097168,0.0
70,-8.42180061340332,-0.7409893870353699,0.0
71,-23.17373275756836,-39.52135467529297,0.0
72,26.827213287353516,-13.317688941955566,0.0
73,10.654962539672852,-15.301520347595215,0.0
74,36.77698516845703,-30.22154426574707,0.0
75,15.532322883605957,2.25523042678833,0.0
76,-1.3865991830825806,19.580034255981445,0.0
77,31.129234313964844,11.982693672180176,0.0
78,-5.516929626464844,-26.210859298706055,0.0
79,-15.858333587646484,26.70168685913086,0.0
80,14.428391456604004,27.331666946411133,0.0
81,-62.7495002746582,11.602481842041016,0.0
82,14.501967430114746,-31.192277908325195,0.0
83,14.81333065032959,-64.34820556640625,0.0
84,-42.93123245239258,-3.346304416656494,0.0
85,-21.550521850585938,46.12451934814453,0.0
86,-39.374176025390625,-22.406959533691406,0.0
87,29.70264434814453,37.66358947753906,0.0
88,-22.048490524291992,10.002742767333984,0.0
89,18.194746017456055,53.83126449584961,0.0
90,-42.85909652709961,24.077077865600586,0.0
91,-20.616437911987305,-9.689441680908203,0.0
92,-18.54230308532715,-58.307979583740234,0.0
93,50.392093658447266,-4.608932018280029,0.0
94,-0.7827304005622864,40.0268440246582,0.0
95,50.227413177490234,13.769561767578125,0.0
96,-0.971117377281189,-42.8381462097168,0.0
97,-8.42180061340332,-0.7409893274307251,0.0
98,-23.173728942871094,-39.52137756347656,0.0
99,26.827213287353516,-13.317688941955566,0.0
100,10.654962539672852,-15.301520347595215,0.0
101,36.77694320678711,-30.221845626831055,0.0
102,15.532322883605957,2.25523042678833,0.0
103,-1.3865991830825806,19.580034255981445,0.0
104,31.129234313964844,11.982693672180176,0.0
105,-5.516929626464844,-26.210859298706055,0.0
106,-15.858333587646484,26.70168685913086,0.0
107,14.428391456604004,27.331666946411133,0.0
108,-66.25782775878906,11.572134971618652,0.0
109,16.83209228515625,-33.744564056396484,0.0
110,18.307270050048828,-64.26435852050781,0.0
111,-46.338645935058594,-4.228857517242432,0.0
112,-23.463294982910156,49.0299072265625,0.0
113,-42.292842864990234,-24.3095703125,0.0
114,33.245723724365234,37.27824020385742,0.0
115,-25.235511779785156,8.678977966308594,0.0
116,17.950761795043945,57.334720611572266,0.0
117,-43.20512008666992,27.59661293029785,0.0
118,-22.98188591003418,-12.123379707336426,0.0
