,x,y,target
0,23.015024185180664,44.58381652832031,1.0
1,-10.679512977600098,1.8793878555297852,-1.0
2,13.361716270446777,29.2827091217041,-1.0
3,34.978736877441406,27.65867042541504,-1.0
4,36.53507614135742,22.965482711791992,-1.0
5,-16.935239791870117,-15.549449920654297,-1.0
6,14.549267768859863,8.693045616149902,1.0
7,-28.323532104492188,-31.256996154785156,1.0
8,-12.461573600769043,40.636661529541016,-1.0
9,0.4735199511051178,-29.77656364440918,-1.0
10,-15.540157318115234,41.20267105102539,1.0
11,-4.087774753570557,-40.01065444946289,-1.0
12,-34.33539581298828,22.138975143432617,-1.0
13,-10.895252227783203,18.487422943115234,-1.0
14,-21.025463104248047,22.944255828857422,-1.0
15,-12.974882125854492,39.0812873840332,1.0
16,18.95380210876465,-3.0803675651550293,-1.0
17,-36.82328796386719,5.893095970153809,1.0
18,9.813974380493164,49.12279510498047,1.0
19,16.291196823120117,34.780330657958984,1.0
20,-34.71367263793945,-5.123302459716797,1.0
21,24.36106300354004,43.065330505371094,1.0
22,45.24163055419922,-14.516140937805176,1.0
23,-39.778160095214844,7.775924205780029,1.0
24,-5.156603813171387,-0.6122640371322632,-1.0
25,11.910517692565918,10.617950439453125,-1.0
26,11.888694763183594,-44.186676025390625,1.0
27,-3.0984978675842285,-25.125341415405273,1.0
28,37.868526458740234,-14.97130298614502,1.0
29,-7.7438483238220215,-27.326425552368164,1.0
30,-0.8729401230812073,-25.699199676513672,1.0
31,-29.60444450378418,-22.38897705078125,1.0
32,9.731121063232422,-24.05037498474121,-1.0
33,-37.40068817138672,9.071137428283691,1.0
34,-30.14403533935547,-29.13381576538086,1.0
35,-10.535589218139648,-0.13923530280590057,1.0
36,-6.288722991943359,21.612075805664062,1.0
37,-38.79921340942383,-11.490467071533203,1.0
38,-7.373535633087158,-20.5894775390625,1.0
39,-1.5786182880401611,35.264217376708984,1.0
40,8.53824234008789,-7.163778781890869,1.0
41,-44.43852615356445,7.004699230194092,-1.0
42,-14.557523727416992,-22.124286651611328,-1.0
43,-11.348925590515137,23.028837203979492,-1.0
44,-40.632972717285156,-9.967646598815918,1.0
45,1.8925912380218506,33.715335845947266,1.0
46,13.809135437011719,-35.86131286621094,1.0
47,-28.099567413330078,-19.94488525390625,-1.0
48,2.893627405166626,-43.32796096801758,1.0
49,7.001258373260498,34.6469841003418,-1.0
50,-15.420690536499023,-1.2014927864074707,1.0
51,34.06971740722656,-17.9962100982666,-1.0
52,18.899045944213867,-2.9639129638671875,-1.0
53,-22.08580780029297,-1.040084958076477,-1.0
54,11.114529609680176,48.22842788696289,-1.0
55,26.646991729736328,12.094331741333008,1.0
56,27.7562313079834,30.201656341552734,-1.0
57,-33.85967254638672,-32.282779693603516,1.0
58,18.08134651184082,18.234859466552734,1.0
59,39.65439987182617,-2.6064293384552,-1.0
60,-7.802411079406738,5.755364894866943,-1.0
61,10.8840913772583,12.036211967468262,-1.0
62,20.71417236328125,-36.60395431518555,-1.0
63,-8.33764362335205,4.65851354598999,-1.0
64,26.243778228759766,16.54671859741211,1.0
65,-12.967574119567871,37.9262580871582,-1.0
66,-42.75038146972656,20.646770477294922,-1.0
67,-10.834065437316895,7.395281791687012,-1.0
68,-32.2185173034668,-22.953359603881836,1.0
69,-34.21001434326172,25.615156173706055,1.0
70,-14.953046798706055,-14.687285423278809,-1.0
71,-15.571038246154785,26.847862243652344,1.0
72,29.94656753540039,26.673664093017578,-1.0
73,-36.1517333984375,-4.335086345672607,1.0
74,25.381668090820312,6.916229724884033,-1.0
75,32.178077697753906,14.20751953125,-1.0
76,12.895936012268066,47.39188003540039,1.0
77,16.60076332092285,-22.38279914855957,-1.0
78,-46.821170806884766,10.513568878173828,1.0
79,-9.58179759979248,-28.3565673828125,-1.0
80,-17.453453063964844,-32.9339714050293,-1.0
81,28.310028076171875,15.149402618408203,1.0
82,37.10895919799805,22.365022659301758,-1.0
83,29.75142478942871,-36.828086853027344,1.0
84,-0.25366947054862976,15.630578994750977,1.0
85,-40.5053825378418,-3.2378880977630615,1.0
86,-21.91868019104004,23.633827209472656,1.0
87,-2.4949729442596436,43.441993713378906,-1.0
88,0.6506732702255249,8.578611373901367,-1.0
89,-21.86052131652832,11.19570541381836,-1.0
90,-13.86899185180664,-33.20281219482422,-1.0
91,-37.92091751098633,25.46109390258789,-1.0
92,43.401607513427734,-9.801780700683594,-1.0
93,-41.65605545043945,17.094709396362305,1.0
94,34.646156311035156,14.061946868896484,-1.0
95,-38.10944366455078,26.765968322753906,-1.0
96,26.082271575927734,2.923666477203369,-1.0
97,3.84952449798584,-31.7891788482666,1.0
98,43.772342681884766,-8.150907516479492,-1.0
99,26.476083755493164,10.546660423278809,-1.0
100,-26.83366584777832,-27.39839744567871,1.0
101,-27.541677474975586,-8.927255630493164,-1.0
102,-13.166146278381348,-14.188045501708984,-1.0
103,26.01966667175293,21.412879943847656,1.0
104,-40.569095611572266,-7.461765289306641,1.0
105,18.657623291015625,5.0664191246032715,1.0
106,21.97941017150879,-25.2864933013916,1.0
107,4.948420524597168,37.36735153198242,-1.0
108,21.976539611816406,26.744169235229492,1.0
109,31.114543914794922,-30.980493545532227,1.0
110,-24.839263916015625,0.046073686331510544,-1.0
111,29.93479347229004,6.367564678192139,-1.0
112,5.500346660614014,4.492964267730713,1.0
113,4.1504106521606445,-36.5613899230957,1.0
114,-15.221002578735352,1.4475979804992676,1.0
115,-39.44057846069336,-10.877241134643555,1.0
116,-35.759117126464844,21.81824493408203,-1.0
117,-36.15471649169922,26.540163040161133,-1.0
118,-39.3388671875,-4.5689897537231445,1.0
119,-25.196603775024414,-32.410823822021484,-1.0
120,11.371768951416016,28.13296890258789,-1.0
121,-43.082969665527344,7.695689678192139,1.0
122,17.00799560546875,-25.438688278198242,-1.0
123,27.73130989074707,-7.21124792098999,1.0
124,7.607300281524658,-12.41707706451416,1.0
125,15.967362403869629,-5.86924934387207,-1.0
126,-21.184288024902344,10.13741683959961,-1.0
127,0.12304967641830444,35.2199592590332,1.0
128,-30.834604263305664,-0.18538455665111542,1.0
129,9.101741790771484,31.40270233154297,-1.0
130,-40.53910827636719,7.514078140258789,1.0
131,36.90977096557617,15.382501602172852,-1.0
132,-24.328535079956055,9.931812286376953,-1.0
133,9.04971694946289,-4.344555377960205,1.0
134,-22.686471939086914,-36.15091323852539,-1.0
135,-0.7050991654396057,44.51784896850586,-1.0
136,-38.285499572753906,28.37088394165039,-1.0
137,33.0089111328125,-36.685768127441406,-1.0
138,24.078426361083984,-33.82622146606445,1.0
139,-43.41445541381836,19.302513122558594,-1.0
140,-22.198684692382812,7.99541711807251,-1.0
141,37.9759407043457,16.392616271972656,-1.0
142,-42.38833236694336,16.281490325927734,1.0
143,38.770259857177734,20.32204818725586,-1.0
144,-48.34859085083008,13.604796409606934,1.0
145,41.12425994873047,-7.031705379486084,-1.0
146,-15.22349739074707,-33.151756286621094,-1.0
147,-4.908319473266602,37.6667366027832,-1.0
148,39.37599182128906,-15.317967414855957,-1.0
149,19.934295654296875,2.3902840614318848,1.0
150,-18.337751388549805,28.514007568359375,-1.0
151,-30.8895320892334,3.4565606117248535,1.0
152,20.440475463867188,-7.01766300201416,-1.0
153,32.11593246459961,-14.863909721374512,1.0
154,5.20820951461792,-8.838793754577637,1.0
155,35.43974685668945,14.4818115234375,-1.0
156,35.04997634887695,-10.796858787536621,1.0
157,-45.50760269165039,23.915821075439453,1.0
158,36.6469612121582,20.901348114013672,-1.0
159,-23.115741729736328,-10.657709121704102,1.0
160,-8.06747055053711,23.06717300415039,-1.0
161,17.169851303100586,-8.389164924621582,1.0
162,-10.046233177185059,0.19312399625778198,-1.0
163,13.730535507202148,-40.1793212890625,1.0
164,11.61734676361084,50.09512710571289,1.0
165,15.31075382232666,23.14044952392578,1.0
166,25.669084548950195,0.5305227041244507,1.0
167,11.558147430419922,3.7947707176208496,1.0
168,13.679987907409668,-28.899717330932617,1.0
169,25.7950382232666,31.844192504882812,-1.0
170,4.055582523345947,-41.5654182434082,-1.0
171,26.954627990722656,-35.09597396850586,1.0
172,29.1315860748291,-26.640974044799805,1.0
173,-41.45479965209961,3.6250405311584473,1.0
174,30.643781661987305,-13.720129013061523,1.0
175,24.771520614624023,-15.299986839294434,1.0
176,-3.7429401874542236,13.466899871826172,1.0
177,8.414994239807129,-39.783634185791016,1.0
178,42.81830978393555,-12.402949333190918,-1.0
179,-41.54104232788086,1.5463595390319824,1.0
180,19.264171600341797,-26.167165756225586,1.0
181,40.66364669799805,-10.45300579071045,-1.0
182,35.78047180175781,-13.395916938781738,1.0
183,2.378251791000366,-39.82511520385742,1.0
184,-12.907795906066895,15.908977508544922,-1.0
185,37.754905700683594,-5.252424240112305,-1.0
186,10.357559204101562,-44.09564971923828,1.0
187,-11.230766296386719,-33.002681732177734,-1.0
188,10.135969161987305,0.4412889778614044,1.0
189,-8.92729377746582,-4.032378673553467,-1.0
190,20.507705688476562,27.93885612487793,-1.0
191,4.089262962341309,38.864864349365234,-1.0
192,-22.216922760009766,-4.4659905433654785,-1.0
193,30.667449951171875,18.35519790649414,-1.0
194,-19.188385009765625,-8.928990364074707,-1.0
195,40.60778045654297,-9.00178337097168,-1.0
196,3.4221770763397217,-0.8762496113777161,1.0
197,-40.06728744506836,-7.207168102264404,1.0
198,16.820270538330078,32.04472732543945,-1.0
199,-21.886869430541992,-37.911277770996094,-1.0
200,-21.029943466186523,5.582882881164551,-1.0
201,42.56294250488281,-9.720590591430664,-1.0
202,-19.750667572021484,-32.20573043823242,-1.0
203,3.2738888263702393,-3.506251335144043,1.0
204,16.56095314025879,-27.708778381347656,-1.0
205,22.179485321044922,-0.5521321296691895,1.0
206,0.6618909239768982,31.932588577270508,-1.0
207,12.062469482421875,23.67646598815918,1.0
208,-35.641658782958984,24.181129455566406,1.0
209,7.349671363830566,1.6176097393035889,1.0
210,-14.800888061523438,30.255599975585938,-1.0
211,-19.93021583557129,15.168344497680664,-1.0
212,-11.184861183166504,33.36516189575195,1.0
213,30.763622283935547,15.250062942504883,-1.0
214,-24.182132720947266,10.052267074584961,-1.0
215,-22.413358688354492,-28.82391357421875,-1.0
216,-36.230472564697266,17.685935974121094,1.0
217,-14.011712074279785,-8.37075138092041,1.0
218,24.564027786254883,-35.033756256103516,1.0
219,-13.125081062316895,-22.310977935791016,-1.0
220,-12.341046333312988,-32.85499572753906,-1.0
221,-19.26399040222168,-1.7437701225280762,1.0
222,28.746673583984375,-16.499326705932617,-1.0
223,-10.410218238830566,38.79772186279297,1.0
224,27.141408920288086,-38.33320236206055,1.0
225,41.26557540893555,-14.664422035217285,-1.0
226,-7.028954982757568,22.51639747619629,1.0
227,44.62865447998047,-16.674753189086914,1.0
228,-12.71046257019043,-23.4763126373291,-1.0
229,-17.326248168945312,-0.1683005541563034,1.0
230,-30.880292892456055,-23.732269287109375,-1.0
231,18.395414352416992,6.7656731605529785,1.0
232,-13.500089645385742,-9.506060600280762,1.0
233,-40.0349006652832,8.99656867980957,1.0
